MessageID,MessageType,MessageBody,Timestamp
"2725","sent","lmao hell ya","1366275798"
"1831","sent","why were you pressed for time?","1331698421"
"3355","sent","Yo whattup!","1388532875"
"3265","recieved","damn. see that's what scares me","1383664989"
"2665","recieved","i just don't know if you learn enough in that class","1363149275"
"1488","recieved","don't stress man","1329594655"
"1489","sent","naw fuck it","1329594676"
"2858","recieved","yo can you come over here real quick?","1378688783"
"2726","sent","fuck bitchesgetmoney","1366275805"
"2406","recieved","haha i've been here all break man","1357534630"
"397","sent","we got her trashed one time, i might have pictures still..","1317096205"
"398","recieved","lol asshole...","1317096215"
"2666","sent","no, theyve restructured it this semester","1363149300"
"2407","recieved","just been gettin work done","1357534635"
"983","recieved","thanks too","1326779335"
"1832","sent","and we wont know the official class curve and all until final grades are due at the end of the semester","1331698434"
"1150","recieved","wanna hit grainger?","1327538442"
"2727","recieved","idk man. i don't wanna see this one get nuts haha","1366275843"
"1238","recieved","ight imma finish some work then ill come to the basement","1328591069"
"2859","recieved","i need to learn how to check my memory","1378688787"
"3356","recieved","nm man. what u doin for nye?","1388532890"
"399","recieved","she seems nice","1317096221"
"1237","sent","hell yeah","1328591049"
"1490","sent","they mentioned something about drug screening in the online app, so im happy im staying clean","1329594691"
"1151","sent","yeah im thinkin about it","1327538557"
"3266","sent","i find the class more useful in identifying what kind of problem you're dealing with and working from there, rather than teaching you how to solve the problems","1383665020"
"3357","sent","Goin to a loyola party then meeting up a bunch of friends at a bar","1388532943"
"984","recieved","tho*","1326779337"
"1833","recieved","ah ok","1331698442"
"3267","recieved","that's fair.","1383665039"
"2860","sent","kk h.o","1378688814"
"2728","sent","loool","1366275865"
"1491","recieved","what time u guys gettin started btw?","1329594691"
"2408","sent","I wish dude","1357534759"
"2667","sent","its supposed to be really good and the professor is awesome","1363149321"
"3268","recieved","i just don't know if i can actually do better than i did last time","1383665054"
"1152","sent","h/o i just gotta make a couple calls","1327538571"
"3358","sent","Hbu??","1388532946"
"985","recieved","so drunk...","1326779339"
"2729","recieved","i mean. the way i do it. they go crazy","1366275975"
"2409","sent","Applecare replaced my logic board... with another faulty logic board","1357534782"
"2861","recieved","thx","1378688816"
"1834","recieved","scheduling issue","1331698448"
"2668","recieved","anna yershova?","1363149346"
"986","sent","lol yeah my roommate didnt come back till today","1326779346"
"1240","recieved","ight","1328591089"
"1153","recieved","im gonna do some cleaning.","1327538581"
"2410","sent","Ive been fucking with that shit all break!","1357534795"
"3269","sent","lol","1383667103"
"3359","recieved","chillin in champaign haha","1388532962"
"1239","sent","yeah ill be here, no reception","1328591080"
"2862","recieved","yo hook it up at microsoft i'm afraid i won't get this job haha","1378784542"
"1492","recieved","thats good","1329594697"
"1835","sent","shhhhh","1331698453"
"2669","recieved","i'm looking at the site","1363149353"
"987","recieved","its cool man","1326779354"
"401","sent","lol","1317096277"
"2730","sent","lmao you one crazy nigguh rod","1366275996"
"402","recieved","haha. rough.","1317096298"
"1241","sent","corporations are starting to show and interest in me","1328634275"
"3270","sent","fuck it mayne, you don't need GPA","1383667111"
"2411","recieved","damn that sucks","1357534825"
"400","sent","yeah i guess she is, it was like the first month at u of i and she went a lil too hard","1317096276"
"2670","sent","noo","1363149358"
"1154","recieved","lemme know when u wanna go","1327538585"
"1836","sent","i only got 73, im kind of disapointed","1331698465"
"3360","recieved","been workin in the lab","1388532965"
"988","sent","nice wherd u go? i was gonna hit brothers but i decided its too late","1326779359"
"1242","recieved","lol i have to go to NYC this weekend....","1328640158"
"2863","sent","Lol fosh nigga!","1378784949"
"1493","sent","8PM shit starts, check the event-izzle","1329594718"
"3271","sent","ceo 10k a day :D","1383667114"
"3361","sent","Hah fosh","1388532973"
"2731","sent","shit i gotta get to bed, peace","1366276011"
"2412","recieved","i got these headphones. love em man","1357534830"
"1155","recieved","text me","1327538586"
"2864","recieved","haha thanks man","1378785456"
"1494","recieved","shit thats so early man","1329594766"
"2732","recieved","peace man","1366276083"
"1243","sent","damn, whos callin you out?","1328640313"
"2671","sent","ryan cunningham","1363149368"
"1837","sent","they havnt applied a curve at all","1331698480"
"989","sent","school is important!","1326779365"
"1156","sent","kkk","1327538592"
"3272","recieved","Haha if it was only that simple","1383667131"
"2413","sent","Lool good shit","1357534842"
"3362","sent","A lot of people are comin down actually!","1388532985"
"1495","recieved","i gotta study for cs173","1329594773"
"2733","recieved","yo man.","1366600987"
"1244","recieved","goldman sachs","1328640334"
"2672","sent","he was my 398 ta (architecture for cs kids)","1363149401"
"2865","sent","sheeit","1378796030"
"990","recieved","i think im gonna rush pikes","1326779372"
"404","recieved","yeah. idk man. i gotta go out more","1317096398"
"1838","recieved","some ppl got .1","1331698513"
"2414","sent","I'll show you mine though o_O","1357534861"
"403","sent","yeeee, but its cool though","1317096310"
"3363","recieved","haha idk anyone unfortunately","1388532995"
"3273","recieved","yo maciek","1384907871"
"2734","recieved","is 225 bad?","1366600990"
"1157","recieved","Maciej!!!","1327646101"
"2866","sent","havin dinner with yahoo tomorrow","1378796037"
"2673","sent","and now he teaches db","1363149412"
"1496","sent","isnt that on thursdya?","1329594780"
"1839","sent","shit, i guess im ""some people""","1331698539"
"1245","sent","$wagggggggg","1328640344"
"1158","sent","wassup!","1327646120"
"3364","recieved","yo can you ask matt rasinski something for me?","1389999502"
"3274","recieved","question","1384907873"
"2867","recieved","haha nice man","1378796065"
"991","recieved","they got me super drunk","1326779374"
"2735","sent","cs 225??","1366601079"
"2415","recieved","ight","1357534940"
"1497","recieved","yeah but this is the last weekend","1329594791"
"1246","sent","that makes my news less exciting, i got an interview from state farm lol","1328640359"
"3275","recieved","i just bought a macbook","1384907875"
"406","recieved","i stopped drinkin","1317096409"
"992","sent","pikes are legit, i know an ex-pike in madison","1326779396"
"2416","recieved","sup bro","1358923909"
"2674","recieved","hmm idk man","1363149436"
"1840","sent","lolz","1331698540"
"2868","recieved","i'm stressin over finance","1378796116"
"1159","sent","lol","1327646122"
"3365","sent","Sure man what is it?","1389999525"
"1247","recieved","naw man","1328640424"
"2736","recieved","yeah","1366601115"
"407","sent","lol, i took a break too man, no biggie","1317096420"
"2675","sent","shit nigguh! i need to relearn sql lolz","1363824802"
"2417","sent","nm","1358923915"
"1498","sent","true that, im gonna get my labs done today","1329594803"
"1841","recieved","up","1331698578"
"3276","sent",":D","1384907881"
"2737","sent","lol","1366601131"
"3366","recieved","he took FIN 419 last spring i think. just wondering what he got and if it's hard to get a good grade","1389999557"
"1160","recieved","Trashed.","1327646166"
"1499","sent","o kurwa only 6 hours","1329594810"
"2869","sent","damn son","1378796130"
"3277","recieved","i remember seeing you had your UIUC filesystem on your macbook","1384907887"
"993","sent","are they gonna take an old ass kid like you? lol","1326779405"
"2676","recieved","why haha","1363824821"
"408","sent","esp after you drink excessively","1317096437"
"994","recieved","hahah idk man","1326779451"
"1248","recieved","all news is good news","1328640427"
"2870","sent","i gtg to bed, i'm gonna turn this shit in late","1378796140"
"2418","sent","chillin at dat grainger basement","1358923921"
"1842","recieved","yup&","1331698581"
"2738","sent","it's a time pit, you just go in, do your shit, and you're good","1366601151"
"1161","sent","nice, i just woke up","1327646181"
"3367","recieved","i'm taking it this semester, that's why i ask","1389999566"
"3278","recieved","how did you do that?","1384907889"
"2677","sent","flying out to microsoft tomorrow... and i put sql on my resume","1363824843"
"409","sent","my buddy got arrested trying to make it to dayglow","1317096444"
"2419","sent","working on my resume","1358923925"
"1500","sent","time to get workin","1329594812"
"1843","recieved","*","1331698582"
"995","recieved","they got me drunk as fufck tonight","1326779455"
"1249","recieved","i already did one job thats why","1328640431"
"2739","recieved","real funny haha","1366601154"
"1162","sent","gonna smoke and sleep","1327646185"
"410","recieved","nah its not that","1317096445"
"3368","recieved","oh and what he thought of the class too. if you can","1389999578"
"1501","recieved","hold up","1329594831"
"3279","sent","i pirated thing called...","1384907900"
"2678","sent","so they're gonna ask me some db query stuff","1363824850"
"2871","sent","l8r","1378796142"
"1163","recieved","i need some","1327646241"
"2420","sent","hbu?","1358923927"
"1844","recieved","sup dude","1332177269"
"3369","sent","Fosh I'll fb message himI'm in a bit of a rush today but he usually gets back to me by next day","1389999707"
"996","sent","lol","1326779533"
"2740","recieved","i gotchu","1366601162"
"2872","recieved","peace ","1378796162"
"3280","recieved","oh lol","1384907911"
"411","recieved","dammmm","1317096449"
"1251","sent","but damn, goldman sachs nigguh!","1328640518"
"2421","recieved","not much.","1358923944"
"1845","sent","yo wattup","1332177283"
"3370","recieved","forsure man. thanks","1389999779"
"1164","recieved","hit me with some","1327646244"
"997","sent","did you talk to them about rushing as a second semester sophomore? ive heard about first semester sophomores though","1326779553"
"2679","recieved","uh oh haha","1363824856"
"2873","recieved","yo i think that meeting went well right?","1378955025"
"412","recieved","my cousin made me quit when he left for the marines","1317096456"
"2422","recieved","ece homework. resume redone as of 2 hours ago","1358923951"
"3281","recieved","i thought it was part of macos","1384907917"
"2741","sent","lol","1366601209"
"1502","recieved","why do polish ppl like saying whore so much?","1329594860"
"1503","recieved","andddd","1329594863"
"2680","recieved","need some help?","1363824873"
"405","recieved","i got something ur gonna hate on tho","1317096406"
"1846","sent","packin for boston in the morning lol","1332177289"
